date,symbol,asset_type,open_price,close_price,high_price,low_price,pr,gkr,rr5,rv1,rv5,rv5_ss,bv1,bv5,bv5_ss,rsp1,rsn1,rsp5,rsn5,rsp5_ss,rsn5_ss,medrv1,medrv5,medrv5_ss,minrv1,minrv5,minrv5_ss,rk,rq1,rq5,rq5_ss
2009-10-12,C,futures,368.625,375.75,383.375,368.125,0.0005942586401233503,0.0006822409359105349,0.00032545899604334935,0.0005352398983063747,0.00042915929447851907,0.0005278806203538388,0.00041198490634271546,0.0003959129110998571,0.0004585111001085609,0.00028147782959027275,0.00025376206871610186,0.0002386154166246145,0.0001905438778539046,0.00028685767554136445,0.00024102294481247438,0.0004529459101321073,0.00036264669608731317,0.0004974806998891094,0.00045336054190553253,0.0003760833341868523,0.0005008495298624141,0.0005215342550654861,7.484125260869301e-07,4.2052025339154434e-07,8.893544951846064e-07
2009-10-13,C,futures,376.125,383.25,386.625,374.875,0.0003435416500189381,0.0003402116147393496,0.0004841643840964781,0.0006293234418350855,0.0007219410809004827,0.0007257736037204586,0.0004615663318387175,0.0006289667798086895,0.0005921840680924099,0.0003248057032901608,0.0003045177385449248,0.000334995543062664,0.00038694553783781864,0.00034546741559706324,0.00038030618812339535,0.0005432870148384902,0.0006147616559675736,0.0005946064905963937,0.0005078356031393221,0.0006284795773756747,0.000585788856117479,0.0007457045717978374,1.1603767281021755e-06,2.0585119846486973e-06,2.2858936642111135e-06
2009-10-14,C,futures,383.125,381.75,388.625,377.625,0.00029735730155796376,0.0004072312652736198,0.0003405131434099215,0.0004456592711508647,0.00042838475393027083,0.0004276868430949281,0.0003657669061506636,0.00033713003691160517,0.000393795469105602,0.00022482602785346657,0.0002208332432973981,0.00020458471262166118,0.00022380004130860974,0.00019453046079418988,0.00023315638230073828,0.0004080620996291465,0.0003380659470793887,0.00039516501517490387,0.00038916971778620425,0.00030014422040941605,0.000390520027597558,0.00038073064652120427,4.479148556945474e-07,7.078885230904668e-07,5.64131884825742e-07
2009-10-15,C,futures,381.5,375.625,382.875,368.875,0.0005004770506342806,0.0006007670862998499,0.0005181666170152628,0.0007690158637204932,0.0005592160027521262,0.0005815385360086636,0.0006154220016687397,0.00046360862531574657,0.0005118635305090602,0.00039686350806928945,0.0003721523556512038,0.0002520714240539313,0.00030714457869819475,0.0002660928529449731,0.0003154456830636905,0.0006385866484103852,0.0005102796325615567,0.0005287996650812144,0.0006430553656704053,0.00048192314059151986,0.0005180460367858286,0.0005466248095262015,1.930879182101393e-06,7.393063753524347e-07,7.775537933494032e-07
2009-10-16,C,futures,375.625,372.125,377.625,369.125,0.00018693879667978612,0.00022529835882919528,0.00023028991028842757,0.00033849842131699037,0.00030148536048342603,0.00029716950447479225,0.00024551272199976583,0.000290535764079189,0.0002524886793437096,0.00017192812654938307,0.00016657029476760727,0.00016413633450080228,0.00013734902598262376,0.00013847323042727894,0.00015869627404751328,0.00027022025220336897,0.0002523093750624724,0.0002620389262584716,0.000270293660527372,0.00028397005236305745,0.00025506595021106935,0.0002883961808621784,2.885134890750326e-07,3.5597755051126125e-07,3.3915790702369416e-07
2009-10-19,C,futures,373.375,387.0,389.625,372.625,0.0007178299225193001,0.0004988870808395998,0.00032655540040042697,0.0003537168699387838,0.0003794317635891565,0.00036466169200745255,0.0003052247162323016,0.0002919624640352394,0.00029200987475245697,0.00021563731866642153,0.0001380795512723622,0.00025046021989998834,0.00012897154368916806,0.0002497701570107052,0.00011489153499674734,0.0003322081749377389,0.00035362948982879146,0.0003393873351481877,0.0003425457407636618,0.0002900627958534577,0.0002813166872486232,0.000373722552875062,2.690051217664879e-07,5.134503702638719e-07,4.454341782354053e-07
2009-10-20,C,futures,387.125,384.875,387.875,379.625,0.00016670902945198143,0.00021798242654318657,0.00033704877407081564,0.0005417915343861469,0.0003845086409024335,0.0003843483874799075,0.0004215203001947194,0.0003917047485804744,0.00039468006289768425,0.0002830476515669569,0.0002587438828191899,0.0001801177509296173,0.0002043908899728162,0.00018193408525576867,0.00020241430222413888,0.0004580475913000183,0.0003892293378798156,0.0003864804624389199,0.00045166936152753434,0.00038726209847847817,0.0004105790281697686,0.00039412557235892875,9.162191419415874e-07,3.0806456162173806e-07,3.6090245358278976e-07
2009-10-21,C,futures,384.875,395.125,403.625,381.375,0.0011596526887855043,0.0013407578908666159,0.00037975268625285377,0.0006500158175700452,0.000697592675756161,0.0008090866706962973,0.0005766950575303799,0.0007031530125798347,0.0005725457983261232,0.0004199698529807516,0.00023004596458929354,0.0004498659350957161,0.00024772674066044485,0.0005442965848258636,0.0002647900858704337,0.0007137088368743813,0.0007780043018618163,0.0005010066562353263,0.0006885545555566668,0.0008424983957949461,0.00053756152826107,0.0007061712113374351,3.7121785231237815e-06,2.253473084958478e-06,7.742375567878598e-06
2009-10-22,C,futures,394.75,408.625,408.875,393.375,0.0005386747008785142,0.00028576895508252575,0.0003419169388919236,0.00046630379817007804,0.0005217467165812418,0.0004594121018264576,0.00035398424155993634,0.0004608009646053938,0.00041931237536862906,0.00027318166042282585,0.00019312213774725208,0.0003283494483127282,0.0001933972682685134,0.00028431117728668325,0.0001751009245397743,0.00039154876165019417,0.0005053308592533158,0.00045757661745810565,0.00039732133005713864,0.0004805886510729415,0.00044776787573588367,0.00044969373385987844,8.003885041715401e-07,9.83775712568863e-07,6.13460673782416e-07
2009-10-23,C,futures,408.625,397.625,413.375,397.125,0.0005800850001514891,0.0005165094277068846,0.00041465938899691004,0.00047549871566507997,0.000618943532687255,0.0005213130473040084,0.00044787036694577374,0.00043190742416581807,0.00040295073626256324,0.00018345188876861903,0.000292046826896461,0.00015277317242766588,0.00046617036025958927,0.00014627250117356453,0.000375040546130444,0.0004592147445936282,0.0003825276112909087,0.00035747774452146545,0.0005081946173965038,0.0004280797168071055,0.0003786144886899248,0.0005273873649706322,7.115102597208837e-07,2.31841189975361e-06,1.3815409385089682e-06
2009-10-26,C,futures,401.625,379.625,402.625,376.625,0.001607274623008003,0.001002204124326728,0.0006642935790294645,0.000779480399837036,0.0008493036379356868,0.0007886888096526821,0.0006570484142017349,0.0006629204955501693,0.0006797139843771379,0.00026113087282888245,0.0005183495270081537,0.00017026336272392642,0.0006790402752117604,0.00019242999440117104,0.0005962588152515108,0.0006099676681471931,0.0006109971228153175,0.0006514754908064304,0.0006284263117408488,0.0005531481218757643,0.0006114765008005648,0.0007798754105920734,3.903452174012006e-06,6.3508366264120975e-06,3.505269683610286e-06
2009-10-27,C,futures,379.625,373.0,380.25,369.375,0.0003036727949229673,0.00030124649302574287,0.00029488020148085833,0.0005144182874960309,0.00048237802467191083,0.0004985376989420237,0.00038816381565308757,0.0004501486672723296,0.00041687691129457674,0.00020860476186066005,0.0003058135256353708,0.00018488695224771966,0.0002974910724241911,0.0001894526899465713,0.0003090850089954523,0.00045361141565213687,0.0004704105382506514,0.00043511064127063723,0.00041593571979693834,0.0004852031433319003,0.0004353689527859373,0.0005368436144523752,1.1417676072460842e-06,7.023253928457491e-07,1.06646183705085e-06
2009-10-28,C,futures,373.0,367.375,374.625,363.875,0.0003057396914866408,0.00033465100610737116,0.0003651831651772386,0.0006099578782665198,0.0006155711648013673,0.0005687302554152586,0.0004249985446865608,0.0006098549902032506,0.00048336005504266363,0.00027937251139015956,0.0003305853668763601,0.00031148170867967593,0.00030408945612169153,0.0002460189395892858,0.00032271131582597295,0.0004886665346984388,0.0005785661397230601,0.000487652884004541,0.00043011579478478465,0.0005555630678293166,0.00046607913166339784,0.0005379847104391123,1.5830517328991955e-06,9.831097093585149e-07,1.215674405117273e-06
2009-10-29,C,futures,367.625,378.625,383.375,367.625,0.0006347214105144164,0.0005441282909467043,0.0003039607227042065,0.0004738289208443611,0.0004587782834195997,0.0004716210216921024,0.00029975759648222483,0.00035175792358873654,0.0003936671233939746,0.00028346890583291447,0.0001903600150114466,0.0003158505290684495,0.00014292775435115023,0.0003113243583970731,0.0001602966632950293,0.0003916247264309664,0.0003046196218139251,0.0003700379050635244,0.00032901779459982243,0.0003214478395370399,0.00038788341005601323,0.000504224162692435,7.293594119572152e-07,8.144226012224727e-07,6.75663425099745e-07
2009-10-30,C,futures,378.875,367.0,379.625,363.125,0.000712196800612183,0.0005955843555757883,0.00038620535185280767,0.00044289526831832595,0.0005045411211499155,0.0005073704827482442,0.00035580529261379604,0.000366482109618646,0.0004382579074186137,0.00018990506192599963,0.0002529902063923264,0.0001567297623622161,0.0003478113587876994,0.0001747045195014517,0.0003326659632467925,0.00036808104818588516,0.0003658230825027983,0.00043441150085241857,0.00036866831478900633,0.0003469872317626153,0.0004839858793175704,0.0004828565027842283,4.348330397228916e-07,1.0030280860912e-06,7.6594158939751e-07
2009-11-02,C,futures,363.25,379.375,383.375,363.125,0.001062131010388174,0.0007436818644479919,0.00047031359140083795,0.0006933435465981536,0.0007924609513850051,0.0009631243105042963,0.0006428654435660594,0.0005115654889462064,0.0006193116625475951,0.00047588099914995004,0.0002174625474482036,0.00065452764541603,0.00013793330596897503,0.000803859883016406,0.00015926442748789033,0.0006442866461009277,0.00037551525755221066,0.0004894187228527283,0.0007571519398486452,0.00040274877029191015,0.0005055362100904526,0.000816038413122166,3.0390789675102157e-06,1.0612614158824587e-05,1.878389402618263e-05
2009-11-03,C,futures,379.5,389.875,396.375,375.375,0.00106874549727434,0.0012005798330617416,0.0006062570668805399,0.0007223471821159111,0.0008976073533243173,0.0007904380360549976,0.0006312394248745799,0.0005950260506956084,0.0006485524497400314,0.0004035597560921912,0.00031878742602372005,0.0006321106645174493,0.00026549668880686804,0.000532112774311865,0.00025832526174313265,0.0006616808864492155,0.0005950244230315059,0.000660438777510637,0.0006744314743639297,0.0004669763135441469,0.0006161306921726161,0.0007523808937452784,2.340423831726056e-06,5.367728507877782e-06,3.72852518803873e-06
2009-11-04,C,futures,389.875,385.0,398.625,383.125,0.0005673041955053832,0.0007252894405666908,0.0004621666574020245,0.0008113040061788349,0.0003721304806411339,0.0006082734452157142,0.000641826910530872,0.0003509492146492859,0.0005672792596350458,0.000398861411259446,0.0004124425949193888,0.0001654412274966247,0.00020668925314450912,0.00026095715139103873,0.0003473162938246755,0.000660227245255093,0.0003266805913887861,0.0005841390783043909,0.0006374035713369368,0.00034265651835783847,0.0005787226248557996,0.000683683598105762,2.9232459721066035e-06,3.5772922610703925e-07,1.6329248080577296e-06
2009-11-05,C,futures,385.375,376.375,387.375,374.125,0.00043687193716311824,0.00038991883508744196,0.0003770969530954485,0.0005997847367690219,0.0005536375630361684,0.0004935422211714763,0.00047127557305872374,0.0005307174881456893,0.000404347278879538,0.00023316188292389113,0.0003666228538451308,0.000239484691356416,0.0003141528716797524,0.00019012859801739647,0.0003034136231540799,0.0004466752582710048,0.0005447661536019912,0.000424599616273519,0.00046893786862342276,0.0005814573150569037,0.00041684803377565127,0.0005245551123454588,1.3224969085754279e-06,6.235249890298994e-07,6.213386677797603e-07
2009-11-06,C,futures,376.625,366.875,378.875,366.125,0.00042263666893428025,0.00032014750556890023,0.00021129561103039275,0.00039879874374075514,0.0003607755413185632,0.00038628792198498144,0.0002587542870175101,0.00036557856952700767,0.0002495694903223672,0.00013379328887621472,0.00026500545486454047,0.00010754744190349171,0.0002532280994150715,8.588641495267534e-05,0.00030040150703230606,0.0003184470097810973,0.00035811503843336,0.00024235583533483936,0.00031187675857373084,0.00037952191802203476,0.00023667425025814724,0.000419069770707057,9.364241161603561e-07,6.639513395533913e-07,1.6556768090893922e-06
2009-11-09,C,futures,371.125,381.625,388.125,369.125,0.0009086267102719371,0.0009589390813249873,0.0004596279844804913,0.0006666760602846119,0.000631542373930642,0.0005804809968212655,0.0004292425733405032,0.0005031113653423394,0.0005099511199431696,0.00035017253527699964,0.00031650352500761235,0.0003995877820396813,0.0002319545918909607,0.00034870954821740626,0.00023177144860385917,0.00044206896615780615,0.00053415056750242,0.0005197825257632673,0.0004281279168257782,0.0005028980834269924,0.0005446131781608688,0.0005925304665322823,3.828593580463477e-06,1.3855079430222747e-06,1.241909051002205e-06
2009-11-10,C,futures,381.625,393.125,396.875,379.5,0.000722813279827902,0.0006615338928024051,0.000786620034904309,0.00095692414444324,0.0010816343854330149,0.00097383337289469,0.0008433188094935475,0.0009274142878221482,0.0008290471765491317,0.000595312084590902,0.0003616120598523379,0.0007312613244277109,0.000350373061005304,0.0006543760037516526,0.00031945736914303725,0.000865042925133992,0.0009453973112838285,0.0008716057378843926,0.0009313767894714543,0.0009500188034397353,0.0009068748065540004,0.000983305008143453,7.83209719964509e-06,8.981388837075835e-06,5.752286223161175e-06
2009-11-11,C,futures,393.125,392.5,402.875,391.875,0.0002764103529388862,0.0003822081831420335,0.0004183399942282969,0.0006084967555136007,0.0005640187873683501,0.0006063747781806168,0.0005165945431821988,0.00041595077234109397,0.0004726953800961079,0.0002889928160540177,0.000319503939459583,0.00023049379390235365,0.0003335249934659965,0.0002929720934570968,0.0003134026847235201,0.0005668669093772163,0.0003500039685614208,0.0004591097625098892,0.0005868264220035052,0.00035100631399219423,0.00045337149383773605,0.0005763264490742583,1.8612170821733826e-06,1.4172381507937263e-06,1.6406630395173744e-06
2009-11-12,C,futures,392.5,389.0,398.125,382.875,0.0005502025096914553,0.0007317497312165794,0.0007301663591452314,0.0010613585300184997,0.0009393286865837903,0.0008230786683032594,0.000932816627313446,0.0008451777795559448,0.0007199607366195,0.0005473788381041568,0.0005139796919143428,0.0005605080595624853,0.0003788206270213051,0.0004253871036483227,0.0003976915646549366,0.0009067362888940967,0.0007498641928130328,0.0006762100848016669,0.0009129457563860397,0.0007706089291359849,0.0006732050830947241,0.0007884473996626099,5.298946063834305e-06,4.542473296602713e-06,2.4097970890095847e-06
2009-11-13,C,futures,388.625,389.75,394.625,385.625,0.0001919687458141015,0.00026289739254645644,0.00036156234925110276,0.0004908877734600208,0.0004937679856834686,0.0004936857344582698,0.00040117629779974325,0.00034710452849534985,0.0004059014092387883,0.0002350573404147055,0.0002558304330453153,0.0002868454589030537,0.00020692252678041495,0.00026381898241095985,0.00022986675204730994,0.00042995624887637475,0.0003474321430998253,0.00040565203534474763,0.0004434004154908768,0.0003377122204310019,0.0004111252323315836,0.00047318605462922433,5.280395006592663e-07,8.996525942565955e-07,7.567938411694323e-07
2009-11-16,C,futures,396.625,400.5,402.5,394.875,0.00013193362080128704,0.00014638346034216533,0.00024487134800444635,0.00038241193391902846,0.00029077533114722483,0.00034617071871247774,0.0003048336817100163,0.00024073747303354371,0.00030305688266187437,0.00020517887395101066,0.00017723305996801783,0.00015160772261485475,0.00013916760853237005,0.0002083146787547516,0.0001378560399577261,0.0003809087617366563,0.0002516481298205743,0.0003076543531267149,0.00035516928905383107,0.00024189449855865458,0.000309430016905773,0.0003864464202317013,4.6309130336637157e-07,2.8952960617161764e-07,7.441382239653524e-07
2009-11-17,C,futures,400.625,401.625,404.125,396.75,0.00012234709647750686,0.00016720827128413108,0.00019984866572706313,0.00032379406112508484,0.00022033423284380818,0.00023312657218872793,0.00022433020983228972,0.0001596791390996901,0.00021175616225642974,0.00016433230202981313,0.00015946175909527173,0.00012756755039635515,9.276668244745308e-05,0.00013143555450662687,0.00010169101768210114,0.00025811373339437477,0.00016898161479007913,0.00021628995309203345,0.00024924777808404714,0.00012985854145451133,0.00022081934995606,0.0002476327525739642,2.499145120109832e-07,1.3507294052200166e-07,1.4263685299190314e-07
2009-11-18,C,futures,401.5,398.25,409.375,397.125,0.00033289308700513895,0.0004359701188615938,0.000199070651529021,0.00030396126056590495,0.00025755584725696307,0.0002594778521046202,0.00024412413906480435,0.0002720784449388517,0.00025983927311068445,0.00015572959839180736,0.00014823166217409753,0.00012076797510009492,0.00013678787215686819,0.00012842348870929142,0.00013105436339532874,0.00029792306719014685,0.000269961579703822,0.0002835878577379639,0.0002954683047253566,0.0002983718797153127,0.0002946063892630455,0.00026098930848363994,1.6918805340356482e-07,1.306606556128089e-07,1.575182592470125e-07
2009-11-19,C,futures,398.5,398.625,400.375,390.125,0.00024258682097271362,0.0003362587453268171,0.0003344714319194817,0.0004621231519339952,0.00042184553042047025,0.0004246125694837683,0.00038854565322616295,0.00041406322493881865,0.00040738596893034727,0.0002178950383879948,0.0002442281135460004,0.00021252735112128676,0.00020931817929918347,0.00020264100763659794,0.0002219715618471704,0.0004788972184291483,0.00037523555707525764,0.0003801356782205849,0.0004552610767312934,0.00040362091631736876,0.00040654860731719324,0.0004244293661598003,4.4195413018058315e-07,5.196155084884931e-07,6.105009274866254e-07
2009-11-20,C,futures,398.625,390.875,398.625,390.375,0.00015774662871139483,6.977959364277159e-05,0.00018267418554781173,0.0003280586068956285,0.0001823792336602874,0.00024155853676768296,0.00024450294780967445,0.00016048562555579703,0.00022163062510926427,0.00016891494752554635,0.00015914365937008215,8.180288681289863e-05,0.00010057634684738879,0.00011567267000456196,0.000125885866763121,0.0002947567514895204,0.00016929888480175198,0.00022779729617910402,0.0002854154270439576,0.00016620915675453858,0.00024427019732398597,0.00028029321965959106,1.8888677801184565e-07,4.842395066835805e-08,1.0664296298852809e-07
2009-11-23,C,futures,393.875,385.625,402.875,384.375,0.0007969894667833072,0.0009317662351844143,0.0004599357186461406,0.0006490686384452855,0.0006847969238209541,0.0005590734737876834,0.0004628412106931128,0.0007288277363170564,0.0005083750811924156,0.00028430187209938385,0.00036476676634590165,0.00027876410773105674,0.00040603281608989723,0.00021635919425462913,0.0003427142795330543,0.0004637397406960407,0.0006998334444384682,0.0005458891773073121,0.00046140010450228155,0.000824202059849312,0.0005518241940585356,0.0005967807407094781,2.256773435030656e-06,1.5124994441665726e-06,1.2703989433263593e-06
2009-11-24,C,futures,385.625,379.75,386.625,374.625,0.0003585538354983389,0.00040601479420505427,0.0003968486622566278,0.0005983478532567925,0.0005108518200100657,0.0006825439581603707,0.0004977804717535924,0.0004236936885110406,0.0004635473283779044,0.00025290400209554274,0.00034544385116124985,0.00020034788572691534,0.00031050393428315025,0.00021615193178060632,0.00046639202637976436,0.0004900693551462319,0.0005401121775879937,0.0004945376886718127,0.000527154329214468,0.00047855200063428585,0.0004666036523408173,0.000729725326328114,1.1955656870403215e-06,6.305006905325609e-07,3.892441797261126e-06
2009-11-25,C,futures,380.125,391.875,393.625,379.625,0.000473026722507789,0.0002977513570579162,0.00025056563080622107,0.0005705914383767698,0.0003805210530117841,0.0003661826997461488,0.00044566675405088466,0.00034254890968204375,0.000296808909222505,0.0003592120065818692,0.0002113794317949006,0.00020492674472415197,0.0001755943082876321,0.00024582338566641335,0.00012035931407973542,0.0004622275674215404,0.00028593372420010796,0.00025313058858982115,0.0004551223236588419,0.0003583737800696653,0.00028540218432638535,0.0003614502935002039,5.158318063281625e-06,4.013523241391279e-07,9.655355022561935e-07
2009-11-26,C,futures,386.0,384.375,386.875,384.375,1.515888451541944e-05,1.413952866636507e-05,3.1114830851988786e-05,6.331307534611239e-05,4.6522054827633535e-05,5.915719052235779e-05,3.279309489696885e-05,3.5129395486266954e-05,4.345609819197179e-05,3.0336488565791877e-05,3.2976586780320504e-05,2.4036739757201278e-05,2.248531507043226e-05,2.892922084247264e-05,3.0227969679885162e-05,4.3071851545433025e-05,3.5430701067670806e-05,5.042751700315291e-05,3.865437824700982e-05,3.420158172102921e-05,3.912026738689062e-05,5.962620706741058e-05,6.8757470431805355e-09,3.779947534190794e-09,8.084085574502985e-09
2009-11-27,C,futures,384.375,397.75,398.375,379.125,0.0008847340464471515,0.0007745436035067421,0.00030645392601064874,0.00048470444403062116,0.0005571996583186463,0.000611025213773975,0.0003282972829273396,0.0005048655383742132,0.0004702630324462171,0.00031753146195864264,0.0001671729820719784,0.0004120747681504429,0.00014512489016820345,0.00045047287582058326,0.00016055233795339178,0.0003710572095895446,0.00042895573620396434,0.0004162486711743546,0.0003445582243352238,0.00047969230942491526,0.0004254222855535978,0.0005589977542214096,4.6498004711253345e-07,6.718802411107263e-07,1.4269185321240932e-06
2009-11-30,C,futures,399.75,398.875,405.125,392.125,0.000383662346713256,0.0005300140968962251,0.00041723883014432563,0.0005479579580604322,0.0006563457723663593,0.00062092472461939,0.0004556364023414729,0.0005158871160740208,0.00042397105649655845,0.0002641332777602944,0.00028382468030013785,0.00029800232256173975,0.0003583434498046194,0.00025534370529115875,0.0003655810193282312,0.0004836648712233346,0.0006355604691833338,0.00042912656026429996,0.0005129611509248147,0.0005091289375581229,0.00036298953249495577,0.0006185780488937241,4.679544285042364e-07,1.358373099374395e-06,1.8317239970274541e-06
2009-12-01,C,futures,398.75,398.875,405.875,396.25,0.00020774644522704867,0.00028795977651363357,0.0002804000809523685,0.0004413408581998986,0.0005097482905356352,0.00045911850604865725,0.0003012732357178465,0.00036169736499629156,0.0003485258942189849,0.00022243400789558323,0.0002189068503043153,0.00023229284766873045,0.0002774554428669048,0.00021346476430503882,0.00024565374174361843,0.00036101654999407624,0.0003197780239895405,0.000347391645588949,0.0003275820644596021,0.00032537840938266067,0.00033069774319962697,0.0004797068313529439,4.4834459143332705e-07,6.854807417816174e-07,5.021034931786084e-07
2009-12-02,C,futures,399.25,392.875,399.25,389.875,0.00020364153119909893,0.0001822218626347644,0.0001228293600687535,0.00021907841318621977,0.0001963931676920408,0.00019438305244643073,0.00014919064462960997,0.00016417732058371422,0.00016107705742387442,9.743079333046434e-05,0.00012164761985575542,8.598615157340591e-05,0.00011040701611863487,8.027581198340127e-05,0.00011410724046302942,0.0001626548781972711,0.00016801172017385477,0.00017190508911247294,0.00016288077743390687,0.0001735375568115905,0.00017354876626208694,0.00019241766505364324,4.991783611286015e-08,4.236964784304117e-08,3.846407434388386e-08
